State		Name		Frequency 		CumlFreq		Rank		City
US-TX		YEPEZ		0.001		70.049		9069		Dallas
US-TX		YAP		0.001		70.051		9070		Austin
US-TX		WOODRUM		0.001		70.052		9071		Houston
US-TX		WETHINGTON		0.001		70.053		9072		Dallas
US-TX		WEISSMAN		0.001		70.054		9073		Dallas
US-TX		VELOZ		0.001		70.055		9074		Houston
US-TX		TRUSTY		0.001		70.057		9075		Dallas
US-TX		TROUP		0.001		70.058		9076		Austin
US-TX		TRAMMEL		0.001		70.059		9077		Houston
US-TX		THEODORE		0.001		70.06		9078		Austin
US-TX		TARPLEY		0.001		70.061		9079		Austin
US-TX		STIVERS		0.001		70.063		9080		Austin
US-TX		STECK		0.001		70.064		9081		Dallas
US-TX		SPRAYBERRY		0.001		70.065		9082		Austin
US-TX		SPRAGGINS		0.001		70.066		9083		Austin
US-TX		SPITLER		0.001		70.067		9084		Austin
US-TX		SPIERS		0.001		70.069		9085		Austin
US-TX		SOHN		0.001		70.07		9086		Austin
US-TX		SEAGRAVES		0.001		70.071		9087		Houston
US-TX		SCHIFFMAN		0.001		70.072		9088		Houston
US-TX		RUDNICK		0.001		70.073		9089		Dallas
US-TX		RIZO		0.001		70.074		9090		Houston
US-TX		RICCIO		0.001		70.076		9091		Houston
US-TX		RENNIE		0.001		70.077		9092		Houston
US-TX		QUINTON		0.001		70.078		9093		Houston
US-TX		QUACKENBUSH		0.001		70.079		9094		Dallas
US-TX		PUMA		0.001		70.08		9095		Houston
US-TX		PLOTT		0.001		70.082		9096		Austin
US-TX		PEARCY		0.001		70.083		9097		Houston
US-TX		PARADA		0.001		70.084		9098		Dallas
US-TX		PAIZ		0.001		70.085		9099		Austin
US-TX		MUNFORD		0.001		70.086		9100		Austin
US-TX		MOSKOWITZ		0.001		70.088		9101		Austin
US-TX		MEASE		0.001		70.089		9102		Austin
US-TX		MCNARY		0.001		70.09		9103		Dallas
US-TX		MCCUSKER		0.001		70.091		9104		Houston
US-TX		MATT		0.001		70.092		9105		Houston
US-TX		LOZOYA		0.001		70.094		9106		Dallas
US-TX		LONGMIRE		0.001		70.095		9107		Houston
US-TX		LOESCH		0.001		70.096		9108		Houston
US-TX		LASKY		0.001		70.097		9109		Houston
US-TX		KUHLMANN		0.001		70.098		9110		Dallas
US-TX		KRIEG		0.001		70.1		9111		Houston
US-TX		KOZIOL		0.001		70.101		9112		Austin
US-TX		KOWALEWSKI		0.001		70.102		9113		Houston
US-TX		KONRAD		0.001		70.103		9114		Austin
US-TX		KINDLE		0.001		70.104		9115		Austin
US-TX		JOWERS		0.001		70.105		9116		Houston
US-TX		JOLIN		0.001		70.107		9117		Houston
US-TX		JACO		0.001		70.108		9118		Dallas
US-TX		HUA		0.001		70.109		9119		Dallas
US-TX		HORGAN		0.001		70.11		9120		Austin
US-TX		HINE		0.001		70.111		9121		Houston
US-TX		HILEMAN		0.001		70.113		9122		Houston
US-TX		HEPNER		0.001		70.114		9123		Austin
US-TX		HEISE		0.001		70.115		9124		Dallas
US-TX		HEADY		0.001		70.116		9125		Austin
US-TX		HAWKINSON		0.001		70.117		9126		Austin
US-TX		HANNIGAN		0.001		70.119		9127		Dallas
US-TX		HABERMAN		0.001		70.12		9128		Austin
US-TX		GUILFORD		0.001		70.121		9129		Houston
US-TX		GRIMALDI		0.001		70.122		9130		Austin
US-TX		GILLES		0.001		70.123		9131		Dallas
US-TX		GARTON		0.001		70.125		9132		Houston
US-TX		GAGLIANO		0.001		70.126		9133		Dallas
US-TX		FRUGE		0.001		70.127		9134		Austin
US-TX		FOLLETT		0.001		70.128		9135		Dallas
US-TX		FISCUS		0.001		70.129		9136		Dallas
US-TX		FERRETTI		0.001		70.131		9137		Dallas
US-TX		EBNER		0.001		70.132		9138		Dallas
US-TX		EASTERDAY		0.001		70.133		9139		Houston
US-TX		EANES		0.001		70.134		9140		Austin
US-TX		DIRKS		0.001		70.135		9141		Dallas
US-TX		DIMARCO		0.001		70.136		9142		Austin
US-TX		DEPALMA		0.001		70.138		9143		Houston
US-TX		DEFOREST		0.001		70.139		9144		Houston
US-TX		DANCE		0.001		70.14		9145		Dallas
US-TX		CRUCE		0.001		70.141		9146		Dallas
US-TX		CRAIGHEAD		0.001		70.142		9147		Houston
US-TX		CHRISTNER		0.001		70.144		9148		Austin
US-TX		CANDLER		0.001		70.145		9149		Dallas
US-TX		CADWELL		0.001		70.146		9150		Austin
US-TX		BURCHELL		0.001		70.147		9151		Houston
US-TX		BUETTNER		0.001		70.148		9152		Houston
US-TX		BRINTON		0.001		70.15		9153		Dallas
US-TX		BREED		0.001		70.151		9154		Austin
US-TX		BRAZIER		0.001		70.152		9155		Dallas
US-TX		BRANNEN		0.001		70.153		9156		Dallas
US-TX		BRAME		0.001		70.154		9157		Dallas
US-TX		BOVA		0.001		70.156		9158		Dallas
US-TX		BOMAR		0.001		70.157		9159		Houston
US-TX		BLAKESLEE		0.001		70.158		9160		Dallas
US-TX		BELKNAP		0.001		70.159		9161		Austin
US-TX		BANGS		0.001		70.16		9162		Dallas
US-TX		BALZER		0.001		70.162		9163		Dallas
US-TX		ATHEY		0.001		70.163		9164		Austin
US-TX		ARMES		0.001		70.164		9165		Dallas
US-TX		ALVIS		0.001		70.165		9166		Dallas
US-TX		ALVERSON		0.001		70.166		9167		Austin
US-TX		ALVARDO		0.001		70.167		9168		Dallas
US-TX		ALTER		0.001		70.169		9169		Houston
US-TX		ZHAO		0.001		70.17		9170		Austin
US-TX		YEUNG		0.001		70.171		9171		Austin
US-TX		YEN		0.001		70.172		9172		Austin
US-TX		WHEELOCK		0.001		70.173		9173		Dallas
US-TX		WESTLUND		0.001		70.175		9174		Dallas
US-TX		WESSELS		0.001		70.176		9175		Austin
US-TX		VOLKMAN		0.001		70.177		9176		Austin
US-TX		THREADGILL		0.001		70.178		9177		Austin
US-TX		THELEN		0.001		70.179		9178		Dallas
US-TX		TANDY		0.001		70.18		9179		Dallas
US-TX		TAGUE		0.001		70.182		9180		Houston
US-TX		TA		0.001		70.183		9181		Dallas
US-TX		SYMONS		0.001		70.184		9182		Austin
US-TX		SWINFORD		0.001		70.185		9183		Dallas
US-TX		STURTEVANT		0.001		70.186		9184		Austin
US-TX		STRAKA		0.001		70.188		9185		Dallas
US-TX		STIER		0.001		70.189		9186		Austin
US-TX		STAGNER		0.001		70.19		9187		Dallas
US-TX		SEGARRA		0.001		70.191		9188		Austin
US-TX		SEAWRIGHT		0.001		70.192		9189		Austin
US-TX		SACK		0.001		70.193		9190		Austin
US-TX		RUTAN		0.001		70.195		9191		Austin
US-TX		ROUX		0.001		70.196		9192		Houston
US-TX		RINGLER		0.001		70.197		9193		Austin
US-TX		RIKER		0.001		70.198		9194		Houston
US-TX		RAMSDELL		0.001		70.199		9195		Houston
US-TX		QUATTLEBAUM		0.001		70.2		9196		Houston
US-TX		PURIFOY		0.001		70.202		9197		Austin
US-TX		POULSON		0.001		70.203		9198		Dallas
US-TX		PERMENTER		0.001		70.204		9199		Dallas
US-TX		PELOQUIN		0.001		70.205		9200		Dallas
US-TX		PASLEY		0.001		70.206		9201		Houston
US-TX		PAGEL		0.001		70.208		9202		Dallas
US-TX		OSMAN		0.001		70.209		9203		Dallas
US-TX		OBANNON		0.001		70.21		9204		Houston
US-TX		NYGAARD		0.001		70.211		9205		Houston
US-TX		NIPPER		0.001		70.212		9206		Houston
US-TX		NEWCOMER		0.001		70.213		9207		Dallas
US-TX		MUNOS		0.001		70.215		9208		Austin
US-TX		MOTTA		0.001		70.216		9209		Austin
US-TX		MEADORS		0.001		70.217		9210		Dallas
US-TX		MCQUISTON		0.001		70.218		9211		Austin
US-TX		MCNIEL		0.001		70.219		9212		Austin
US-TX		MCMANN		0.001		70.22		9213		Austin
US-TX		MCCRAE		0.001		70.222		9214		Dallas
US-TX		MAYNE		0.001		70.223		9215		Houston
US-TX		MATTE		0.001		70.224		9216		Austin
US-TX		MARTINE		0.001		70.225		9217		Houston
US-TX		LUCY		0.001		70.226		9218		Houston
US-TX		LEGAULT		0.001		70.227		9219		Austin
US-TX		LECHNER		0.001		70.229		9220		Houston
US-TX		LACK		0.001		70.23		9221		Austin
US-TX		KUCERA		0.001		70.231		9222		Austin
US-TX		KROHN		0.001		70.232		9223		Houston
US-TX		KRATZER		0.001		70.233		9224		Dallas
US-TX		KOOPMAN		0.001		70.235		9225		Houston
US-TX		JUDSON		0.001		70.236		9226		Austin
US-TX		JESKE		0.001		70.237		9227		Austin
US-TX		HORROCKS		0.001		70.238		9228		Dallas
US-TX		HOMES		0.001		70.239		9229		Houston
US-TX		HOCK		0.001		70.24		9230		Austin
US-TX		HIBBLER		0.001		70.242		9231		Austin
US-TX		HESSON		0.001		70.243		9232		Austin
US-TX		HERSH		0.001		70.244		9233		Houston
US-TX		HARVIN		0.001		70.245		9234		Dallas
US-TX		HALVORSEN		0.001		70.246		9235		Dallas
US-TX		GRINER		0.001		70.247		9236		Austin
US-TX		GRINDLE		0.001		70.249		9237		Dallas
US-TX		GLEN		0.001		70.25		9238		Dallas
US-TX		GLADSTONE		0.001		70.251		9239		Dallas
US-TX		GAROFALO		0.001		70.252		9240		Austin
US-TX		FRAMPTON		0.001		70.253		9241		Houston
US-TX		FORBIS		0.001		70.255		9242		Dallas
US-TX		FERNANDO		0.001		70.256		9243		Dallas
US-TX		EDDINGTON		0.001		70.257		9244		Austin
US-TX		DIORIO		0.001		70.258		9245		Dallas
US-TX		DINGUS		0.001		70.259		9246		Dallas
US-TX		DEWAR		0.001		70.26		9247		Dallas
US-TX		DESALVO		0.001		70.262		9248		Houston
US-TX		CURCIO		0.001		70.263		9249		Austin
US-TX		CREASY		0.001		70.264		9250		Austin
US-TX		CORTESE		0.001		70.265		9251		Austin
US-TX		CORDOBA		0.001		70.266		9252		Houston
US-TX		CONNALLY		0.001		70.267		9253		Dallas
US-TX		CLUFF		0.001		70.269		9254		Austin
US-TX		CASCIO		0.001		70.27		9255		Houston
US-TX		CAPUANO		0.001		70.271		9256		Austin
US-TX		CANADAY		0.001		70.272		9257		Austin
US-TX		CALABRO		0.001		70.273		9258		Dallas
US-TX		BUSSARD		0.001		70.275		9259		Dallas
US-TX		BRAYTON		0.001		70.276		9260		Dallas
US-TX		BORJA		0.001		70.277		9261		Houston
US-TX		BIGLEY		0.001		70.278		9262		Austin
US-TX		ARNONE		0.001		70.279		9263		Dallas
US-TX		ARGUELLES		0.001		70.28		9264		Houston
US-TX		ACUFF		0.001		70.282		9265		Austin
US-TX		ZAMARRIPA		0.001		70.283		9266		Austin
US-TX		WOOTON		0.001		70.284		9267		Houston
US-TX		WOLFGANG		0.001		70.285		9268		Dallas
US-TX		WIDNER		0.001		70.286		9269		Houston
US-TX		WIDEMAN		0.001		70.287		9270		Houston
US-TX		THREATT		0.001		70.289		9271		Dallas
US-TX		THIELE		0.001		70.29		9272		Austin
US-TX		TEMPLIN		0.001		70.291		9273		Houston
US-TX		TEETERS		0.001		70.292		9274		Austin
US-TX		SYNDER		0.001		70.293		9275		Austin
US-TX		SWINT		0.001		70.294		9276		Austin
US-TX		SWICK		0.001		70.296		9277		Dallas
US-TX		STURGES		0.001		70.297		9278		Houston
US-TX		STOGNER		0.001		70.298		9279		Austin
US-TX		STEDMAN		0.001		70.299		9280		Dallas
US-TX		SPRATT		0.001		70.3		9281		Houston
US-TX		SIX		0.001		70.301		9282		Houston
US-TX		SIEGFRIED		0.001		70.303		9283		Dallas
US-TX		SHETLER		0.001		70.304		9284		Houston
US-TX		SCULL		0.001		70.305		9285		Dallas
US-TX		SAVINO		0.001		70.306		9286		Dallas
US-TX		SATHER		0.001		70.307		9287		Dallas
US-TX		ROTHWELL		0.001		70.308		9288		Houston
US-TX		ROOK		0.001		70.309		9289		Houston
US-TX		RONE		0.001		70.311		9290		Austin
US-TX		ROLF		0.001		70.312		9291		Houston
US-TX		RHEE		0.001		70.313		9292		Houston
US-TX		QUEVEDO		0.001		70.314		9293		Houston
US-TX		PRIVETT		0.001		70.315		9294		Dallas
US-TX		POULIOT		0.001		70.316		9295		Austin
US-TX		POCHE		0.001		70.318		9296		Dallas
US-TX		PICKEL		0.001		70.319		9297		Austin
US-TX		PETRILLO		0.001		70.32		9298		Dallas
US-TX		PELLEGRINI		0.001		70.321		9299		Dallas
US-TX		PEASLEE		0.001		70.322		9300		Austin
US-TX		PARTLOW		0.001		70.323		9301		Dallas
US-TX		OTEY		0.001		70.325		9302		Dallas
US-TX		NUNNERY		0.001		70.326		9303		Austin
US-TX		MORELOCK		0.001		70.327		9304		Austin
US-TX		MORELLO		0.001		70.328		9305		Dallas
US-TX		MEUNIER		0.001		70.329		9306		Dallas
US-TX		MESSINGER		0.001		70.33		9307		Dallas
US-TX		MCKIE		0.001		70.332		9308		Houston
US-TX		MCCUBBIN		0.001		70.333		9309		Austin
US-TX		MCCARRON		0.001		70.334		9310		Austin
US-TX		MARIA		0.001		70.335		9311		Dallas
US-TX		LERCH		0.001		70.336		9312		Houston
US-TX		LAVINE		0.001		70.337		9313		Austin
US-TX		LAVERTY		0.001		70.338		9314		Austin
US-TX		LARIVIERE		0.001		70.34		9315		Austin
US-TX		LAMKIN		0.001		70.341		9316		Houston
US-TX		KUGLER		0.001		70.342		9317		Houston
US-TX		KROL		0.001		70.343		9318		Houston
US-TX		KISSEL		0.001		70.344		9319		Dallas
US-TX		KEETER		0.001		70.345		9320		Houston
US-TX		HUMMER		0.001		70.347		9321		Dallas
US-TX		HUBBLE		0.001		70.348		9322		Houston
US-TX		HICKOX		0.001		70.349		9323		Houston
US-TX		HETZEL		0.001		70.35		9324		Austin
US-TX		HAYNER		0.001		70.351		9325		Houston
US-TX		HAGY		0.001		70.352		9326		Houston
US-TX		HADLOCK		0.001		70.354		9327		Houston
US-TX		GROH		0.001		70.355		9328		Dallas
US-TX		GREGORIO		0.001		70.356		9329		Houston
US-TX		GOTTSCHALK		0.001		70.357		9330		Dallas
US-TX		GOODSELL		0.001		70.358		9331		Austin
US-TX		GLORIA		0.001		70.359		9332		Dallas
US-TX		GERRY		0.001		70.361		9333		Houston
US-TX		GASSAWAY		0.001		70.362		9334		Houston
US-TX		GARRARD		0.001		70.363		9335		Austin
US-TX		GALLIGAN		0.001		70.364		9336		Austin
US-TX		FYE		0.001		70.365		9337		Austin
US-TX		FIRTH		0.001		70.366		9338		Austin
US-TX		FENDERSON		0.001		70.367		9339		Austin
US-TX		FEINSTEIN		0.001		70.369		9340		Houston
US-TX		ETIENNE		0.001		70.37		9341		Austin
US-TX		ENGLEMAN		0.001		70.371		9342		Houston
US-TX		EMRICK		0.001		70.372		9343		Austin
US-TX		ELLENDER		0.001		70.373		9344		Austin
US-TX		DREWS		0.001		70.374		9345		Austin
US-TX		DOIRON		0.001		70.376		9346		Dallas
US-TX		DEGRAW		0.001		70.377		9347		Austin
US-TX		DEEGAN		0.001		70.378		9348		Houston
US-TX		DART		0.001		70.379		9349		Dallas
US-TX		CRISSMAN		0.001		70.38		9350		Dallas
US-TX		CORR		0.001		70.381		9351		Austin
US-TX		COOKSON		0.001		70.383		9352		Dallas
US-TX		COIL		0.001		70.384		9353		Houston
US-TX		CLEAVES		0.001		70.385		9354		Houston
US-TX		CHAREST		0.001		70.386		9355		Houston
US-TX		CHAPPLE		0.001		70.387		9356		Dallas
US-TX		CHAPARRO		0.001		70.388		9357		Houston
US-TX		CASTANO		0.001		70.39		9358		Dallas
US-TX		CARPIO		0.001		70.391		9359		Dallas
US-TX		BYER		0.001		70.392		9360		Dallas
US-TX		BUFFORD		0.001		70.393		9361		Austin
US-TX		BRIDGEWATER		0.001		70.394		9362		Dallas
US-TX		BRIDGERS		0.001		70.395		9363		Houston
US-TX		BRANDES		0.001		70.397		9364		Dallas
US-TX		BORRERO		0.001		70.398		9365		Dallas
US-TX		BONANNO		0.001		70.399		9366		Dallas
US-TX		AUBE		0.001		70.4		9367		Austin
US-TX		ANCHETA		0.001		70.401		9368		Houston
US-TX		ABARCA		0.001		70.402		9369		Dallas
US-TX		ABAD		0.001		70.403		9370		Dallas
US-TX		YUNG		0.001		70.405		9371		Houston
US-TX		YIM		0.001		70.406		9372		Austin
US-TX		WOOSTER		0.001		70.407		9373		Austin
US-TX		WOODROW		0.001		70.408		9374		Austin
US-TX		WIMBUSH		0.001		70.409		9375		Houston
US-TX		WILLHITE		0.001		70.41		9376		Houston
US-TX		WILLAMS		0.001		70.411		9377		Austin
US-TX		WIGLEY		0.001		70.413		9378		Houston
US-TX		WEISBERG		0.001		70.414		9379		Houston
US-TX		WARDLAW		0.001		70.415		9380		Dallas
US-TX		VIGUE		0.001		70.416		9381		Houston
US-TX		VANHOOK		0.001		70.417		9382		Austin
US-TX		UNKNOW		0.001		70.418		9383		Austin
US-TX		TORRE		0.001		70.419		9384		Dallas
US-TX		TASKER		0.001		70.421		9385		Austin
US-TX		TARBOX		0.001		70.422		9386		Houston
US-TX		STRACHAN		0.001		70.423		9387		Dallas
US-TX		STANDARD		0.001		70.424		9388		Dallas
US-TX		SLOVER		0.001		70.425		9389		Austin
US-TX		SHAMBLIN		0.001		70.426		9390		Austin
US-TX		SEMPLE		0.001		70.428		9391		Austin
US-TX		SCHUYLER		0.001		70.429		9392		Houston
US-TX		SCHRIMSHER		0.001		70.43		9393		Austin
US-TX		SAYER		0.001		70.431		9394		Dallas
US-TX		SALZMAN		0.001		70.432		9395		Houston
US-TX		SALOMON		0.001		70.433		9396		Houston
US-TX		RUBALCAVA		0.001		70.434		9397		Austin
US-TX		RILES		0.001		70.436		9398		Dallas
US-TX		RICKEY		0.001		70.437		9399		Dallas
US-TX		RENEAU		0.001		70.438		9400		Austin
US-TX		REICHEL		0.001		70.439		9401		Austin
US-TX		RAYFIELD		0.001		70.44		9402		Austin
US-TX		RABON		0.001		70.441		9403		Houston
US-TX		PYATT		0.001		70.442		9404		Dallas
US-TX		PRINDLE		0.001		70.444		9405		Austin
US-TX		POSS		0.001		70.445		9406		Dallas
US-TX		POLITO		0.001		70.446		9407		Houston
US-TX		PLEMMONS		0.001		70.447		9408		Dallas
US-TX		PESCE		0.001		70.448		9409		Houston
US-TX		PERRAULT		0.001		70.449		9410		Austin
US-TX		PEREYRA		0.001		70.45		9411		Dallas
US-TX		OSTROWSKI		0.001		70.452		9412		Austin
US-TX		NILSEN		0.001		70.453		9413		Dallas
US-TX		NIEMEYER		0.001		70.454		9414		Austin
US-TX		NICK		0.001		70.455		9415		Dallas
US-TX		MUNSEY		0.001		70.456		9416		Houston
US-TX		MUNDELL		0.001		70.457		9417		Houston
US-TX		MONCADA		0.001		70.458		9418		Dallas
US-TX		MICELI		0.001		70.46		9419		Dallas
US-TX		MEADER		0.001		70.461		9420		Dallas
US-TX		MCMASTERS		0.001		70.462		9421		Houston
US-TX		MCKEEHAN		0.001		70.463		9422		Dallas
US-TX		MATSUMOTO		0.001		70.464		9423		Dallas
US-TX		MARRON		0.001		70.465		9424		Austin
US-TX		MARDEN		0.001		70.466		9425		Austin
US-TX		LIZARRAGA		0.001		70.468		9426		Austin
US-TX		LINGENFELTER		0.001		70.469		9427		Austin
US-TX		LEWALLEN		0.001		70.47		9428		Dallas
US-TX		LAURENCE		0.001		70.471		9429		Houston
US-TX		LANGAN		0.001		70.472		9430		Dallas
US-TX		LAMANNA		0.001		70.473		9431		Austin
US-TX		KOVAC		0.001		70.474		9432		Houston
US-TX		KINSLER		0.001		70.476		9433		Austin
US-TX		KEPHART		0.001		70.477		9434		Austin
US-TX		KEOWN		0.001		70.478		9435		Houston
US-TX		KASS		0.001		70.479		9436		Houston
US-TX		KAMMERER		0.001		70.48		9437		Dallas
US-TX		JEFFREYS		0.001		70.481		9438		Dallas
US-TX		HYSELL		0.001		70.482		9439		Austin
US-TX		HOUSEHOLDER		0.001		70.484		9440		Houston
US-TX		HOSMER		0.001		70.485		9441		Houston
US-TX		HARDNETT		0.001		70.486		9442		Houston
US-TX		HANNER		0.001		70.487		9443		Dallas
US-TX		GUYETTE		0.001		70.488		9444		Austin
US-TX		GREENING		0.001		70.489		9445		Houston
US-TX		GLAZER		0.001		70.49		9446		Houston
US-TX		GINDER		0.001		70.492		9447		Houston
US-TX		FROMM		0.001		70.493		9448		Houston
US-TX		FORTUNA		0.001		70.494		9449		Dallas
US-TX		FLUELLEN		0.001		70.495		9450		Austin
US-TX		FINKLE		0.001		70.496		9451		Houston
US-TX		FEY		0.001		70.497		9452		Dallas
US-TX		FESSLER		0.001		70.498		9453		Houston
US-TX		ESSARY		0.001		70.5		9454		Houston
US-TX		EISELE		0.001		70.501		9455		Houston
US-TX		DUREN		0.001		70.502		9456		Houston
US-TX		DITTMER		0.001		70.503		9457		Austin
US-TX		CROCHET		0.001		70.504		9458		Austin
US-TX		COSENTINO		0.001		70.505		9459		Austin
US-TX		COGAN		0.001		70.506		9460		Austin
US-TX		COELHO		0.001		70.508		9461		Houston
US-TX		CAVIN		0.001		70.509		9462		Austin
US-TX		CARRIZALES		0.001		70.51		9463		Dallas
US-TX		CAMPUZANO		0.001		70.511		9464		Dallas
US-TX		BROUGH		0.001		70.512		9465		Houston
US-TX		BOW		0.001		70.513		9466		Houston
US-TX		BOPP		0.001		70.514		9467		Dallas
US-TX		BOOKMAN		0.001		70.516		9468		Dallas
US-TX		BOBB		0.001		70.517		9469		Austin
US-TX		BLOUIN		0.001		70.518		9470		Austin
US-TX		BEESLEY		0.001		70.519		9471		Austin
US-TX		BATTISTA		0.001		70.52		9472		Houston
US-TX		BASCOM		0.001		70.521		9473		Austin
US-TX		BAKKEN		0.001		70.523		9474		Dallas
US-TX		BADGETT		0.001		70.524		9475		Houston
US-TX		ARNESON		0.001		70.525		9476		Dallas
US-TX		ANSELMO		0.001		70.526		9477		Dallas
US-TX		ALBINO		0.001		70.527		9478		Houston
US-TX		AHUMADA		0.001		70.528		9479		Dallas
US-TX		AGUSTIN		0.001		70.529		9480		Austin
US-TX		WOODYARD		0.001		70.531		9481		Houston
US-TX		WOLTERS		0.001		70.532		9482		Houston
US-TX		WIREMAN		0.001		70.533		9483		Austin
US-TX		WILTON		0.001		70.534		9484		Houston
US-TX		WILLISON		0.001		70.535		9485		Houston
US-TX		WARMAN		0.001		70.536		9486		Houston
US-TX		WAN		0.001		70.537		9487		Dallas
US-TX		WALDRUP		0.001		70.538		9488		Austin
US-TX		VOWELL		0.001		70.54		9489		Dallas
US-TX		VANTASSEL		0.001		70.541		9490		Austin
US-TX		VALE		0.001		70.542		9491		Houston
US-TX		TWOMBLY		0.001		70.543		9492		Austin
US-TX		TOOMER		0.001		70.544		9493		Houston
US-TX		TENNISON		0.001		70.545		9494		Dallas
US-TX		TEETS		0.001		70.546		9495		Austin
US-TX		TEDESCHI		0.001		70.547		9496		Dallas
US-TX		SWANNER		0.001		70.549		9497		Dallas
US-TX		SWALLOW		0.001		70.55		9498		Dallas
US-TX		STUTZ		0.001		70.551		9499		Dallas
US-TX		STELLY		0.001		70.552		9500		Houston
US-TX		SHEEHY		0.001		70.553		9501		Houston
US-TX		SCHERMERHORN		0.001		70.554		9502		Austin
US-TX		SCALA		0.001		70.555		9503		Austin
US-TX		SANDIDGE		0.001		70.556		9504		Austin
US-TX		SALTERS		0.001		70.558		9505		Dallas
US-TX		SALO		0.001		70.559		9506		Austin
US-TX		SAECHAO		0.001		70.56		9507		Dallas
US-TX		ROSEBORO		0.001		70.561		9508		Dallas
US-TX		ROLLE		0.001		70.562		9509		Austin
US-TX		RESSLER		0.001		70.563		9510		Dallas
US-TX		RENZ		0.001		70.564		9511		Houston
US-TX		RENN		0.001		70.565		9512		Dallas
US-TX		REDFORD		0.001		70.567		9513		Dallas
US-TX		RAPOSA		0.001		70.568		9514		Dallas
US-TX		RAINBOLT		0.001		70.569		9515		Austin
US-TX		POMPEY		0.001		70.57		9516		Houston
US-TX		PELFREY		0.001		70.571		9517		Houston
US-TX		ORNDORFF		0.001		70.572		9518		Dallas
US-TX		ONEY		0.001		70.573		9519		Houston
US-TX		NOLIN		0.001		70.575		9520		Dallas
US-TX		NIMMONS		0.001		70.576		9521		Austin
US-TX		NEY		0.001		70.577		9522		Austin
US-TX		NARDONE		0.001		70.578		9523		Austin
US-TX		MYHRE		0.001		70.579		9524		Dallas
US-TX		MORMAN		0.001		70.58		9525		Austin
US-TX		MINES		0.001		70.581		9526		Dallas
US-TX		MENJIVAR		0.001		70.582		9527		Austin
US-TX		MCGLONE		0.001		70.584		9528		Austin
US-TX		MCCAMMON		0.001		70.585		9529		Houston
US-TX		MAXON		0.001		70.586		9530		Austin
US-TX		MARIS		0.001		70.587		9531		Dallas
US-TX		MARCIANO		0.001		70.588		9532		Houston
US-TX		MANUS		0.001		70.589		9533		Houston
US-TX		MAIDEN		0.001		70.59		9534		Austin
US-TX		LOWRANCE		0.001		70.591		9535		Austin
US-TX		LORENZEN		0.001		70.593		9536		Houston
US-TX		LONERGAN		0.001		70.594		9537		Houston
US-TX		LOLLIS		0.001		70.595		9538		Dallas
US-TX		LITTLES		0.001		70.596		9539		Dallas
US-TX		LINDAHL		0.001		70.597		9540		Houston
US-TX		LANSING		0.001		70.598		9541		Houston
US-TX		LAMAS		0.001		70.599		9542		Houston
US-TX		LACH		0.001		70.6		9543		Dallas
US-TX		KUSTER		0.001		70.602		9544		Austin
US-TX		KRAWCZYK		0.001		70.603		9545		Houston
US-TX		KNUTH		0.001		70.604		9546		Dallas
US-TX		KNECHT		0.001		70.605		9547		Houston
US-TX		KIRKENDALL		0.001		70.606		9548		Houston
US-TX		KEITT		0.001		70.607		9549		Austin
US-TX		KEEVER		0.001		70.608		9550		Dallas
US-TX		KANTOR		0.001		70.61		9551		Austin
US-TX		JARBOE		0.001		70.611		9552		Houston
US-TX		HOYE		0.001		70.612		9553		Houston
US-TX		HOUCHENS		0.001		70.613		9554		Dallas
US-TX		HOLTER		0.001		70.614		9555		Dallas
US-TX		HOLSINGER		0.001		70.615		9556		Houston
US-TX		HICKOK		0.001		70.616		9557		Austin
US-TX		HERB		0.001		70.617		9558		Austin
US-TX		HELWIG		0.001		70.619		9559		Dallas
US-TX		HELGESON		0.001		70.62		9560		Houston
US-TX		HEATER		0.001		70.621		9561		Houston
US-TX		HASSETT		0.001		70.622		9562		Dallas
US-TX		HARNER		0.001		70.623		9563		Houston
US-TX		HAMMAN		0.001		70.624		9564		Houston
US-TX		HAMES		0.001		70.625		9565		Houston
US-TX		HADFIELD		0.001		70.626		9566		Dallas
US-TX		GOREE		0.001		70.628		9567		Austin
US-TX		GOLDFARB		0.001		70.629		9568		Houston
US-TX		GAUGHAN		0.001		70.63		9569		Dallas
US-TX		GAUDREAU		0.001		70.631		9570		Austin
US-TX		GANTZ		0.001		70.632		9571		Houston
US-TX		GALLION		0.001		70.633		9572		Houston
US-TX		FRADY		0.001		70.634		9573		Houston
US-TX		FOTI		0.001		70.635		9574		Houston
US-TX		FLESHER		0.001		70.637		9575		Houston
US-TX		FERRIN		0.001		70.638		9576		Austin
